Figure,Setting,Indicator,Group,Subgroup,Time,Start_Time,End_Time,Value,Measure
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,26,06/24/2020,06/30/2020,71.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,27,07/01/2020,07/07/2020,74.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,28,07/08/2020,07/14/2020,76.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,29,07/15/2020,07/21/2020,73.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,30,07/22/2020,07/28/2020,71.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,31,07/29/2020,08/04/2020,78.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,32,08/05/2020,08/11/2020,68.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,33,08/12/2020,08/18/2020,75.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,34,08/19/2020,08/25/2020,70.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,35,08/26/2020,09/01/2020,71.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,36,09/02/2020,09/08/2020,74.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,37,09/09/2020,09/15/2020,71.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,38,09/16/2020,09/22/2020,73.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,39,09/23/2020,09/29/2020,75.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,40,09/30/2020,10/06/2020,80.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,41,10/07/2020,10/13/2020,80.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,42,10/14/2020,10/20/2020,83.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,43,10/21/2020,10/27/2020,79.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,44,10/28/2020,11/03/2020,80.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,45,11/04/2020,11/10/2020,75.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,46,11/11/2020,11/17/2020,81.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,47,11/18/2020,11/24/2020,84.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,48,11/25/2020,12/01/2020,81.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,49,12/02/2020,12/08/2020,81.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,50,12/09/2020,12/15/2020,80.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,51,12/16/2020,12/22/2020,80.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,52,12/23/2020,12/29/2020,81.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,53,12/30/2020,01/05/2021,81.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,54,01/06/2021,01/12/2021,80.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,55,01/13/2021,01/19/2021,80.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,56,01/20/2021,01/26/2021,80.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,57,01/27/2021,02/02/2021,78.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,58,02/03/2021,02/09/2021,80.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,59,02/10/2021,02/16/2021,78.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,60,02/17/2021,02/23/2021,76.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,61,02/24/2021,03/02/2021,77.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,62,03/03/2021,03/09/2021,79.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,63,03/10/2021,03/16/2021,77.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,64,03/17/2021,03/23/2021,80.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,65,03/24/2021,03/30/2021,79.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,66,03/31/2021,04/06/2021,83.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,67,04/07/2021,04/13/2021,85.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,68,04/14/2021,04/20/2021,85.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,69,04/21/2021,04/27/2021,80.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,70,04/28/2021,05/04/2021,76.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,71,05/05/2021,05/11/2021,79.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,72,05/12/2021,05/18/2021,77.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,73,05/19/2021,05/25/2021,70.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,74,05/26/2021,06/01/2021,74.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,75,06/02/2021,06/08/2021,66.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,76,06/09/2021,06/15/2021,70.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,77,06/16/2021,06/22/2021,71.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,78,06/23/2021,06/29/2021,73.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,79,06/30/2021,07/06/2021,68.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,80,07/07/2021,07/13/2021,74.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,81,07/14/2021,07/20/2021,86.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,82,07/21/2021,07/27/2021,85.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,83,07/28/2021,08/03/2021,79.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,84,08/04/2021,08/10/2021,87.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,85,08/11/2021,08/17/2021,86.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,86,08/18/2021,08/24/2021,83.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,87,08/25/2021,08/31/2021,82.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,88,09/01/2021,09/07/2021,84.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,89,09/08/2021,09/14/2021,81.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,90,09/15/2021,09/21/2021,82.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,91,09/22/2021,09/28/2021,82.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,92,09/29/2021,10/05/2021,83.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,93,10/06/2021,10/12/2021,83.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,94,10/13/2021,10/19/2021,83.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,95,10/20/2021,10/26/2021,81.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,96,10/27/2021,11/02/2021,84.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,97,11/03/2021,11/09/2021,82.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,98,11/10/2021,11/16/2021,82.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,99,11/17/2021,11/23/2021,83.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,100,11/24/2021,11/30/2021,81.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,101,12/01/2021,12/07/2021,83.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,102,12/08/2021,12/14/2021,81.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,103,12/15/2021,12/21/2021,75.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Age,60+ Years,104,12/22/2021,12/28/2021,62.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,12,03/18/2020,03/24/2020,83.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,13,03/25/2020,03/31/2020,86.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,14,04/01/2020,04/07/2020,86.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,15,04/08/2020,04/14/2020,85.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,16,04/15/2020,04/21/2020,82.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,17,04/22/2020,04/28/2020,70.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,18,04/29/2020,05/05/2020,68.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,19,05/06/2020,05/12/2020,62.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,20,05/13/2020,05/19/2020,55.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,21,05/20/2020,05/26/2020,54.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,22,05/27/2020,06/02/2020,51.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,23,06/03/2020,06/09/2020,48.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,24,06/10/2020,06/16/2020,56.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,25,06/17/2020,06/23/2020,50.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,26,06/24/2020,06/30/2020,59.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,27,07/01/2020,07/07/2020,68.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,28,07/08/2020,07/14/2020,59.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,29,07/15/2020,07/21/2020,59.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,30,07/22/2020,07/28/2020,64.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,31,07/29/2020,08/04/2020,62.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,32,08/05/2020,08/11/2020,51.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,33,08/12/2020,08/18/2020,51.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,34,08/19/2020,08/25/2020,53.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,35,08/26/2020,09/01/2020,52.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,36,09/02/2020,09/08/2020,48.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,37,09/09/2020,09/15/2020,56.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,38,09/16/2020,09/22/2020,62.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,39,09/23/2020,09/29/2020,53.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,40,09/30/2020,10/06/2020,63.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,41,10/07/2020,10/13/2020,65.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,42,10/14/2020,10/20/2020,71.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,43,10/21/2020,10/27/2020,64.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,44,10/28/2020,11/03/2020,70.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,45,11/04/2020,11/10/2020,70.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,46,11/11/2020,11/17/2020,75.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,47,11/18/2020,11/24/2020,75.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,48,11/25/2020,12/01/2020,73.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,49,12/02/2020,12/08/2020,74.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,50,12/09/2020,12/15/2020,73.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,51,12/16/2020,12/22/2020,72.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,52,12/23/2020,12/29/2020,74.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,53,12/30/2020,01/05/2021,74.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,54,01/06/2021,01/12/2021,72.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,55,01/13/2021,01/19/2021,72.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,56,01/20/2021,01/26/2021,71.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,57,01/27/2021,02/02/2021,68.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,58,02/03/2021,02/09/2021,69.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,59,02/10/2021,02/16/2021,69.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,60,02/17/2021,02/23/2021,67.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,61,02/24/2021,03/02/2021,70.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,62,03/03/2021,03/09/2021,72.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,63,03/10/2021,03/16/2021,69.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,64,03/17/2021,03/23/2021,71.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,65,03/24/2021,03/30/2021,72.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,66,03/31/2021,04/06/2021,76.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,67,04/07/2021,04/13/2021,77.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,68,04/14/2021,04/20/2021,73.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,69,04/21/2021,04/27/2021,75.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,70,04/28/2021,05/04/2021,70.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,71,05/05/2021,05/11/2021,74.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,72,05/12/2021,05/18/2021,74.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,73,05/19/2021,05/25/2021,67.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,74,05/26/2021,06/01/2021,66.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,75,06/02/2021,06/08/2021,57.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,76,06/09/2021,06/15/2021,64.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,77,06/16/2021,06/22/2021,60.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,78,06/23/2021,06/29/2021,65.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,79,06/30/2021,07/06/2021,62.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,80,07/07/2021,07/13/2021,64.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,81,07/14/2021,07/20/2021,84.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,82,07/21/2021,07/27/2021,77.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,83,07/28/2021,08/03/2021,81.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,84,08/04/2021,08/10/2021,79.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,85,08/11/2021,08/17/2021,78.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,86,08/18/2021,08/24/2021,76.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,87,08/25/2021,08/31/2021,73.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,88,09/01/2021,09/07/2021,76.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,89,09/08/2021,09/14/2021,75.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,90,09/15/2021,09/21/2021,77.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,91,09/22/2021,09/28/2021,74.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,92,09/29/2021,10/05/2021,77.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,93,10/06/2021,10/12/2021,75.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,94,10/13/2021,10/19/2021,75.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,95,10/20/2021,10/26/2021,79.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,96,10/27/2021,11/02/2021,78.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,97,11/03/2021,11/09/2021,79.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,98,11/10/2021,11/16/2021,72.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,99,11/17/2021,11/23/2021,77.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,100,11/24/2021,11/30/2021,76.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,101,12/01/2021,12/07/2021,77.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,102,12/08/2021,12/14/2021,73.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,103,12/15/2021,12/21/2021,63.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Female,104,12/22/2021,12/28/2021,44.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,12,03/18/2020,03/24/2020,86.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,13,03/25/2020,03/31/2020,92.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,14,04/01/2020,04/07/2020,92.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,15,04/08/2020,04/14/2020,90.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,16,04/15/2020,04/21/2020,88.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,17,04/22/2020,04/28/2020,86.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,18,04/29/2020,05/05/2020,79.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,19,05/06/2020,05/12/2020,75.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,20,05/13/2020,05/19/2020,72.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,21,05/20/2020,05/26/2020,68.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,22,05/27/2020,06/02/2020,62.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,23,06/03/2020,06/09/2020,61.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,24,06/10/2020,06/16/2020,60.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,25,06/17/2020,06/23/2020,66.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,26,06/24/2020,06/30/2020,69.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,27,07/01/2020,07/07/2020,69.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,28,07/08/2020,07/14/2020,72.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,29,07/15/2020,07/21/2020,68.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,30,07/22/2020,07/28/2020,68.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,31,07/29/2020,08/04/2020,74.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,32,08/05/2020,08/11/2020,68.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,33,08/12/2020,08/18/2020,72.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,34,08/19/2020,08/25/2020,72.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,35,08/26/2020,09/01/2020,65.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,36,09/02/2020,09/08/2020,67.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,37,09/09/2020,09/15/2020,72.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,38,09/16/2020,09/22/2020,73.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,39,09/23/2020,09/29/2020,79.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,40,09/30/2020,10/06/2020,79.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,41,10/07/2020,10/13/2020,79.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,42,10/14/2020,10/20/2020,76.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,43,10/21/2020,10/27/2020,79.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,44,10/28/2020,11/03/2020,78.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,45,11/04/2020,11/10/2020,75.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,46,11/11/2020,11/17/2020,82.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,47,11/18/2020,11/24/2020,84.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,48,11/25/2020,12/01/2020,81.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,49,12/02/2020,12/08/2020,80.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,50,12/09/2020,12/15/2020,81.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,51,12/16/2020,12/22/2020,78.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,52,12/23/2020,12/29/2020,81.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,53,12/30/2020,01/05/2021,79.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,54,01/06/2021,01/12/2021,79.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,55,01/13/2021,01/19/2021,79.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,56,01/20/2021,01/26/2021,78.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,57,01/27/2021,02/02/2021,74.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,58,02/03/2021,02/09/2021,78.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,59,02/10/2021,02/16/2021,75.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,60,02/17/2021,02/23/2021,72.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,61,02/24/2021,03/02/2021,77.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,62,03/03/2021,03/09/2021,77.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,63,03/10/2021,03/16/2021,78.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,64,03/17/2021,03/23/2021,81.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,65,03/24/2021,03/30/2021,78.0,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,66,03/31/2021,04/06/2021,81.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,67,04/07/2021,04/13/2021,81.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,68,04/14/2021,04/20/2021,84.8,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,69,04/21/2021,04/27/2021,80.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,70,04/28/2021,05/04/2021,76.9,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,71,05/05/2021,05/11/2021,78.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,72,05/12/2021,05/18/2021,76.3,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,73,05/19/2021,05/25/2021,68.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,74,05/26/2021,06/01/2021,76.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,75,06/02/2021,06/08/2021,68.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,76,06/09/2021,06/15/2021,70.7,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,77,06/16/2021,06/22/2021,67.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,78,06/23/2021,06/29/2021,68.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,79,06/30/2021,07/06/2021,77.1,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,80,07/07/2021,07/13/2021,78.2,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,81,07/14/2021,07/20/2021,82.4,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,82,07/21/2021,07/27/2021,87.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,83,07/28/2021,08/03/2021,81.6,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,84,08/04/2021,08/10/2021,86.5,Percent
8,IP,Confirmed COVID-19 with any respiratory illness,Sex,Male,85,08/11/2021,08/17/2021,88.1,Percent
